state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang,ank_vel,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,movement,speed,incline,sys_time,eventFlags
317067,174,-2026,320,-48,-9,-39,12688,0,0,49,48,35847,-45,32,127,0,0,3511,0,0,12942,3399,115,13331,-4,0,81,-2,317132,0
317077,171,-2019,317,-40,-5,-45,12687,-3,-8,36,16,35861,-54,32,127,0,0,3511,0,0,12942,3399,115,13341,-4,0,81,-2,317132,0
317087,175,-2019,320,-41,-9,-42,12687,-4,-2,46,40,35869,-51,32,127,0,0,3513,32,0,12942,3399,115,13351,-4,0,81,-2,317132,0
317097,193,-2017,326,-42,-7,-45,12688,-5,4,74,32,35860,-38,32,127,0,0,3513,10,0,12942,3399,115,13361,-4,0,81,-2,317132,0
317107,182,-2026,331,-43,-4,-49,12688,3,1,62,8,35855,-42,32,127,0,0,3511,-21,0,12942,3399,115,13371,-4,0,81,-2,317132,0
317117,172,-2025,325,-47,-13,-45,12689,9,-2,52,48,35866,-55,32,127,0,0,3511,10,0,12942,3399,115,13381,-4,0,81,-2,317132,0
317127,180,-2022,320,-48,-16,-48,12688,-6,5,109,16,35877,-48,32,127,0,0,3511,-32,0,12942,3399,115,13391,-4,0,81,-2,317132,0
317137,134,-2016,315,-42,-16,-53,12688,-4,-2,61,8,35871,-27,31,127,0,0,3513,0,0,12942,3399,115,13401,-4,0,81,-2,317164,0
317147,149,-2015,313,-43,-13,-59,12691,15,3,88,40,35863,-33,31,127,0,0,3511,-32,0,12942,3399,115,13411,-4,0,81,-2,317164,0
317157,191,-2022,314,-41,-5,-70,12688,-3,-6,67,32,35853,-33,32,127,0,0,3511,0,0,12942,3399,115,13421,-4,0,81,-2,317164,0
317167,200,-2023,328,-48,-8,-64,12690,-5,2,76,32,35864,-33,32,127,0,0,3511,-32,0,12942,3399,115,13431,-4,0,81,-2,317164,0
