state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang,ank_vel,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,movement,speed,incline,sys_time,eventFlags
359124,-81,-2054,384,-89,41,141,14766,6,-24,280,104,35709,-33,33,127,0,0,3910,27,0,2789,176,149,2444,1,0,73,12,359135,0
359134,-60,-2053,378,-85,37,141,14774,11,17,302,64,35700,-31,32,127,0,0,3914,27,0,2789,176,149,2454,1,0,73,12,359135,0
359144,-68,-2056,375,-90,36,139,14783,25,15,241,48,35694,-37,32,127,0,0,3911,-5,0,2789,176,149,2464,1,0,73,12,359135,0
359154,-69,-2057,376,-90,39,142,14794,18,7,127,24,35702,-49,32,127,0,0,3911,-5,0,2789,176,149,2474,1,0,73,12,359135,0
359164,-49,-2060,382,-89,35,136,14795,-12,-27,63,24,35712,-27,33,127,0,0,3914,32,0,2789,176,149,2484,1,0,73,12,359166,0
359174,-42,-2061,380,-90,38,140,14800,7,-12,96,32,35712,-18,32,127,0,0,3913,32,0,2789,176,149,2494,1,0,73,12,359166,0
359184,-66,-2053,382,-86,38,146,14799,-11,-1,101,16,35706,-18,32,127,0,0,3911,5,0,2789,176,149,2504,-4,0,73,12,359166,0
359194,-74,-2060,370,-89,37,145,14800,13,-11,144,32,35704,-28,33,127,0,0,3910,-43,0,2789,176,149,2514,-4,0,73,12,359182,0
359204,-57,-2054,380,-89,34,149,14802,-1,6,106,56,35708,-34,33,127,0,0,3915,32,0,2789,176,149,2524,-4,0,73,12,359182,0
359214,-73,-2053,377,-84,31,148,14808,12,6,213,40,35703,-25,33,127,0,0,3915,-16,0,2789,176,149,2534,-4,0,73,12,359197,0
359224,-52,-2054,378,-90,36,148,14808,1,-1,246,40,35703,-22,32,127,0,0,3915,-21,0,2789,176,149,2544,-4,0,73,12,359213,0
359234,-86,-2061,373,-87,37,149,14810,7,-14,230,40,35702,-21,32,127,0,0,3918,-10,0,2789,176,149,2554,-4,0,73,12,359213,0
359244,-91,-2055,370,-86,38,141,14810,-2,6,273,64,35710,-30,33,127,0,0,3917,0,0,2789,176,149,2564,-4,0,73,12,359229,0
359254,-81,-2054,370,-84,37,143,14811,6,-2,271,80,35705,-37,32,127,0,0,3919,10,0,2789,176,149,2574,-4,0,73,12,359229,0
359264,-78,-2051,373,-87,36,147,14812,-1,-2,284,80,35701,-35,32,127,0,0,3916,0,0,2789,176,149,2584,-4,0,73,12,359244,0
